,index,hash,time,message,buggy
3379,137,0e59ffb,2011-05-26 17:43:17,A few refactoring tweaks to StandardType  plus a change to catch compile-time errors using it.,1
3392,150,c523e3b,2011-06-01 18:40:49,rbOOmit change: rearranged headers a bit,0
3393,151,3d9b111,2011-06-01 23:22:47,Fixes for --disable-mpi,1
3394,152,5f7e147,2011-06-03 16:34:52,Avoid warnings in non-double-precision cases,0
3395,153,e8206f0,2011-06-03 16:44:41,Fix for --disable-second,1
3401,159,7feffe1,2011-06-06 17:13:10,Cleaned up some commenting in rbOOmit,0
3402,160,1988415.0,2011-06-06 19:18:38,Fixing sidesets on Prisms with adaptivity,1
3402,160,1988415.0,2011-06-06 19:18:38,Fixing sidesets on Prisms with adaptivity,0
3403,161,49d99da,2011-06-07 21:35:30,Fix System::update() workaround.  This should still employ the fix that Derek put in for parallel->ghosted update()  it should fix any similar bug with other uses of localize()  and it should fix the Trilinos and noMPI regressions that the previous workaround had caused.,1
3404,162,1ceb9d3,2011-06-08 17:24:00,rbOOmit change: Renamed RBSystem to RBConstruction. This name is much more appropriate because now the code is structured so that the Evaluation stage is encapsulated in RBEvaluation  and RBConstruction handles Construction of an RB space.,0
3405,163,dbc1254,2011-06-08 18:38:21,"Fix for overzealous assert David Andrs caught  if processor 0 has no DoFs then it's ""last DoF index"" ends up being UINT_MAX.",1
3406,164,f850218,2011-06-08 20:22:40,Removed redundant print statement,0
3407,165,2be893b,2011-06-08 20:30:54,indenting fix,1
3411,169,e819840,2011-06-09 17:34:25,.depend should also include the .c files  and depends on every file it scans,0
3412,170,b3adbe9,2011-06-09 17:36:00,Relying on GNU Make to auto-regenerate .depend based on its include line seems to work better than putting it in .PHONY  this seems to fix the problem where Make would update .depend every time but would use the pre-updated version.,1
3414,172,55c21b3,2011-06-09 19:10:42,No need for meshtool to abort just because we printed the usage message,0
3415,173,7a91079,2011-06-09 20:00:39,More informative error message,1
3416,174,998c693,2011-06-09 21:50:15,Intel compilers lie about being __GNUC__,0
3417,175,f2e4101,2011-06-09 22:34:19,Minor bugfixes for Trilinos algebra.  This fixes the ex19 regression and make the trilinos nonlinear solver compatible with Ben's new function-object interface.,1
3423,181,6201259.0,2011-06-10 17:28:22,Close solution vectors before system update,0
3424,182,cb43805,2011-06-10 17:44:22,Fixing shameful bug from previous commit.,1
3427,185,e9f1ebb,2011-06-10 23:15:10,Adding Elem::opposite_node and Elem::opposite_side functions  useful for us benighted souls working on semi-structured grids.,0
3428,186,f4658dd,2011-06-13 17:11:35,Fix slightly outdated ExodusII API where future patch will be applied,1
3433,191,98e80ad,2011-06-15 17:05:08,Add a PerfLog entry for PointLocatorTree - that can be awfully expensive sometimes...,0
3434,192,4f0dcca,2011-06-15 17:12:36,Knowing when the tree fails and we're stuck with a linear search is useful for performance testing too,1
3436,194,ae66e56,2011-06-15 17:34:16,Disabling contains_point optimization for now - there's a false negative case possible.,0
3437,195,4cd36a8,2011-06-15 17:48:42,Fixes (to commented out code...) for LIBMESH_DIM < 3,1
3443,201,1506ccf,2011-06-16 14:02:17,Loop with node iterators rather than sequentially with integers.  This is the most general and correct way to loop over nodes.,0
3444,202,58047ab,2011-06-16 14:21:34,Fix unused variable warning in DEBUG mode.,1
3445,203,f69c134,2011-06-16 16:15:35,optimize DenseMatrix::zero(),0
3446,204,8832cd5,2011-06-16 18:54:35,Fixes for LaplaceMeshSmoother.,1
3463,221,1bf62f5,2011-06-20 03:40:26,rbOOmit change: renamed RB_solve and initialize_RB_construction to all lower-case (to be more in line with standard naming practices). Also  initialize_rb_construction no longer takes an argument.,0
3464,222,0a5e484,2011-06-20 13:21:12,Fixed comment in ex23,1
3464,222,0a5e484,2011-06-20 13:21:12,Fixed comment in ex23,0
3465,223,172c015,2011-06-20 15:25:31,Our triangle interface seems to fail with single or long double precision,1
3476,234,62f9a67,2011-06-21 19:06:47,Adding virtual destructor to Abstract Base Class,0
3477,235,e9ba7c2,2011-06-21 19:19:40,whitespace fix,1
3478,236,346b134,2011-06-21 19:20:52,On my Macbook we need template instantiation to follow all function definitions to prevent runtime dynamic linking failure,0
3479,237,1da0185,2011-06-21 19:30:01,My Macbook's linker doesn't recognize one of those options and gives duplicate symbol errors with that object file.  Disabling them for gcc <= 4.0  which fixes things for me and hopefully shouldn't mess with the INL gcc 4.2 builds.,1
3480,238,6090a1f,2011-06-22 15:01:27,libmesh_example_assert  ifdef  comment updates,0
3481,239,c3960a2,2011-06-22 16:18:46,Fix VTK connectivity for TRI6.,1
3481,239,c3960a2,2011-06-22 16:18:46,Fix VTK connectivity for TRI6.,0
3482,240,32de6c9,2011-06-22 17:36:39,Fixes for writing VTK elements:,1
3487,245,5fdeb7f,2011-06-23 16:46:00,Ignoring generated files in ex29.,0
3488,246,bec60a6,2011-06-23 16:50:59,Fix warning about signed/unsigned comparison.,1
3491,249,02d2c00,2011-06-24 22:41:36,switch around compiler options so users can override them,0
3492,250,095981f,2011-06-25 06:52:27,"Fixes for the ""boundary id on internal sides"" case.",1
3495,253,ff13bed,2011-06-27 19:30:32,Look for Eigen headers in EIGEN_INC/Eigen rather than EIGEN_INC.  This makes more sense when #including them.,0
3496,254,bdd81e2,2011-06-27 19:36:05,Fixed typo.,1
3505,263,50755000000000.0,2011-07-01 23:09:32,Try to compute node constraints in the periodic boundary case too.,0
3506,264,ac89740,2011-07-04 19:25:30,Fix for nodal constraint construction on periodic BCs,1
3521,279,4f7b6cc,2011-07-08 19:33:02,When we've got a non-serial Mesh  we should default to non-serial I/O unless the user says otherwise.,0
3522,280,e1538bf,2011-07-08 20:38:36,Fixed a memory access out of range error that showed up when trying to access neighbors on the boundary. Also implemented DiffSystem constructing DiffContext with compute_neighbor_values.,1
3526,284,72352000000000.0,2011-07-09 18:01:13,rbOOmit change: Renamed load_RB_solution to load_rb_solution (for consistency of function names...),0
3527,285,e829432,2011-07-09 18:43:41,rbOOmit change: rb_solve now returns a non-normalized (i.e. absolute) error bound. Renamed flag return_rel_error_bound to use_relative_bound_in_greedy  and this is only used inside RBConstruction now  not passed to RBEvaluation.,1
3536,294,3c1d5d8,2011-07-12 18:51:44,get rid of include/mesh/mesh_generation.h:133:8: warning: extra tokens at end of #endif directive,0
3537,295,c2e4cf7,2011-07-13 19:25:55,My Macbook's linker doesn't recognize one of those options and gives duplicate symbol errors with that object file.  Disabling them for gcc <= 4.0  which fixes things for me and hopefully shouldn't mess with the INL gcc 4.2 builds.,1
3538,296,6a715d2,2011-07-13 19:26:18,libmesh_example_assert  ifdef  comment updates,0
3539,297,7587718.0,2011-07-13 19:26:25,Fix VTK connectivity for TRI6.,1
3539,297,7587718.0,2011-07-13 19:26:25,Fix VTK connectivity for TRI6.,0
3540,298,42ead08,2011-07-13 19:26:34,Fixes for writing VTK elements:,1
3544,302,5c35452,2011-07-13 19:27:08,Added infinite loop detection and some simple bounds checking.,0
3545,303,4a7a3ae,2011-07-13 19:27:15,Fix warning about signed/unsigned comparison.,1
3548,306,ccbcd0f,2011-07-13 19:28:48,switch around compiler options so users can override them,0
3549,307,7f6c3ac,2011-07-13 19:28:56,"Fixes for the ""boundary id on internal sides"" case.",1
3552,310,a50ee42,2011-07-13 19:29:23,Look for Eigen headers in EIGEN_INC/Eigen rather than EIGEN_INC.  This makes more sense when #including them.,0
3553,311,53d4a78,2011-07-13 19:29:30,Fixed typo.,1
3572,330,ac252b4,2011-07-13 19:32:25,rbOOmit change: Renamed load_RB_solution to load_rb_solution (for consistency of function names...),0
3573,331,de581aa,2011-07-13 19:32:38,rbOOmit change: rb_solve now returns a non-normalized (i.e. absolute) error bound. Renamed flag return_rel_error_bound to use_relative_bound_in_greedy  and this is only used inside RBConstruction now  not passed to RBEvaluation.,1
3583,341,8dd9207,2011-07-15 20:51:39,Updated djk.jpg,0
3584,342,f0bd09a,2011-07-18 22:00:25,Added neigh-elem jacobian contributions to fem_system.C for use in DG problems.,1
3587,345,0e3a085,2011-07-18 22:02:55,deleted extra branch,0
3588,346,cf0185c,2011-07-19 03:35:15,asserts and const-correctness in NodeConstraints code  disabling an allgather in that code which currently fails badly on ParallelMesh,1
3592,350,e2ad2f1,2011-07-19 18:26:12,We ought to be able to write Nemesis files from SerialMesh data structures too eventually  if only for testing purposes.,0
3593,351,c3461ad,2011-07-19 18:26:51,"Fix for ""no sidesets"" case",1
3596,354,61b072a,2011-07-19 21:32:18,Implemented some more changes for DG. Notably worked on numerical_jacobians in FEMSystem.,0
3597,355,ac5c0ec,2011-07-19 22:37:04,"Some fixes (but not enough yet  is this even possible with Nemesis?) for the ""writing out Nemesis when you have processors containing no elements"" corner case.",1
3599,357,5a223eb,2011-07-20 21:49:16,We need to support separate-file parallel xdr/xda meshes eventually  and here's the API I'd like to use for deciding when to write in parallel vs serial.  Going to have to put implementation on the back burner for a little while  though...,0
3600,358,56d6720,2011-07-21 20:05:35,Added neighbor norm calculations to verify_jacobians. Also added code to constrain neighbor residuals and jacobians (this code may be incorrect  it definitely needs to be double-checked). It appears that the numeric jacobian is not calculation elem-neighbor cross terms. Need to fix this.,1
3600,358,56d6720,2011-07-21 20:05:35,Added neighbor norm calculations to verify_jacobians. Also added code to constrain neighbor residuals and jacobians (this code may be incorrect  it definitely needs to be double-checked). It appears that the numeric jacobian is not calculation elem-neighbor cross terms. Need to fix this.,0
3601,359,442af60,2011-07-21 20:41:28,Working on fixing numerical jacobian element-neighbor cross-terms. Still needs work.,1
3601,359,442af60,2011-07-21 20:41:28,Working on fixing numerical jacobian element-neighbor cross-terms. Still needs work.,0
3602,360,5792cf9,2011-07-22 16:36:16,Documentation fix.,1
3602,360,5792cf9,2011-07-22 16:36:16,Documentation fix.,0
3603,361,0b9c6f1,2011-07-22 18:42:01,Fixed some issues with numerical_jacobian and neighbor-element cross-terms.,1
3612,370,2640df3,2011-07-28 23:26:13,rbOOmit change: removed RBConstruction::initialize_rb_eval  since it was too focused on the case in which we define an RBThetaExpansion in the RBConstruction and pass it to an RBEvaluation. We often want to go the opposite direction.,0
3613,371,11177f9,2011-08-01 18:29:44,White space in these comment diagrams made vim syntax highlighting think there was an error...,1
3614,372,ab389a6,2011-08-01 19:04:15,Avoid warning about unsigned/int comparison.,0
3615,373,36e3bc4,2011-08-01 20:46:08,Patch from Jed Brown: * Use public Local-to-global mapping APIs,1
3615,373,36e3bc4,2011-08-01 20:46:08,Patch from Jed Brown: * Use public Local-to-global mapping APIs,0
3616,374,89aa9e7,2011-08-01 20:46:59,Patch from Jed Brown: * Update for the new XXDestroy() API coming in PETSc 3.2,1
3617,375,4628991.0,2011-08-01 22:52:31,rbOOmit change: Added RBAssemblyExpansion class  analogous to RBThetaExpansion class.,0
3618,376,c326da8,2011-08-01 23:02:16,Patch  mostly from Lorenzo Botti  to allow for FE calculations on sides without using inverse_map in the common cases.,1
3626,384,771cf4a,2011-08-03 22:40:23,Read and store node and elem attributes in TetGenIO.,0
3627,385,d4e22e1,2011-08-04 16:56:27,Fixed some minor indentation issues.,1
3631,389,2a95a3b,2011-08-09 16:46:10,Utility to renumber blocks/sidesets/nodesets in exodus meshes,0
3632,390,185360000.0,2011-08-09 18:36:24,ExodusII_IO/Nemesis_IO patch for zero IDs,1
3634,392,8dc02f3,2011-08-10 16:30:35,Disable ex10 and ex24 with parmesh until we've got better parallel xdr I/O added.,0
3635,393,16ffce0,2011-08-10 21:25:46,Changes to GMVIO: * Made GMVIO work with ParallelMesh input via MeshSerializer. * Factored out a bunch of cut-n-paste code into a single function. * Fixed bug in eletypes definition for TET4 writing. * Properly read in elements using node maps.,1
3635,393,16ffce0,2011-08-10 21:25:46,Changes to GMVIO: * Made GMVIO work with ParallelMesh input via MeshSerializer. * Factored out a bunch of cut-n-paste code into a single function. * Fixed bug in eletypes definition for TET4 writing. * Properly read in elements using node maps.,0
3636,394,8bed96f,2011-08-11 18:03:36,Patch from Boyce Griffith for clean opt-mode compiles if the user has extra warnings enabled.,1
3641,399,f2a8c4d,2011-08-19 19:55:49,Documentation update.,0
3642,400,3867aa1,2011-08-19 20:13:33,Print slightly more information when a NetCDF error is raised.,1
3643,401,bac8fb9,2011-08-19 21:42:47,The meshid application can now be used to change the dimension on an Exodus file with e.g.,0
3644,402,c9c7daf,2011-08-21 13:08:13,Fix for --enable-single,1
3644,402,c9c7daf,2011-08-21 13:08:13,Fix for --enable-single,0
3645,403,4f686ab,2011-08-23 17:32:38,Flag Fix for Implicit warnings in C++ DBG/DVL compiles,1
3646,404,6a2d4cc,2011-08-24 22:11:19,Removing debug warnings,0
3647,405,6f4713b,2011-08-25 15:13:32,Fix to PHP files  hopefully detect Linux+Chromium browsers.,1
3653,411,750830000.0,2011-08-25 22:51:45,"Adding a user defined hook in Petsc_nonlinear_solver right before ""solve"". This is necessary for setting the ""post check line search"" option and perhaps others in Petsc 3.1",0
3654,412,d6aa0c2,2011-08-25 22:59:13,Adding extra content div's in the header and footer seems to fix the Classes/Namespaces/Files pages and not hurt anything else too bad.,1
3662,420,bf8529e,2011-08-29 14:51:25,Enable SVN keyword expansion in all files.,0
3663,421,747a26e,2011-08-29 15:51:16,Fix for disabling second derivatives,1
3664,422,e4aa718,2011-08-29 18:42:34,Reverted accidental expanded RCS keyword check-in.,0
3665,423,34510ea,2011-08-30 19:17:58,Fixing Parallel:broadcast of std::set,1
3670,428,6a4fc2c,2011-08-30 22:27:20,Avoid signed/unsigned comparsion warning  string::find() returns string::size_type.,0
3671,429,f27a29b,2011-08-31 21:31:25,Patch from Vijay Mahadevan updating SLEPc to new XXXDestroy syntax.,1
3671,429,f27a29b,2011-08-31 21:31:25,Patch from Vijay Mahadevan updating SLEPc to new XXXDestroy syntax.,0
3672,430,32e9003,2011-08-31 21:31:37,Patch from Vijay Mahadevan adding paths for SLEPc include files.,1
3672,430,32e9003,2011-08-31 21:31:37,Patch from Vijay Mahadevan adding paths for SLEPc include files.,0
3673,431,9f0b396,2011-08-31 21:31:48,Fix cut and paste bug in SLEPc section of Make.common.in.,1
3674,432,76a36a6,2011-08-31 21:32:02,Don't let arbitrary default values make it into Make.common.,0
3675,433,442a3c9,2011-09-01 17:05:04,Fixing footer/header for doxygen generated docs,1
3675,433,442a3c9,2011-09-01 17:05:04,Fixing footer/header for doxygen generated docs,0
3676,434,3bba2f0,2011-09-01 22:11:14,Fix regression on SLEPc 3.1.0,1
3679,437,51d50d2,2011-09-02 16:32:08,Unset SLEPC_DIR if default is not found to avoid arbitrary defaults in Make.common.,0
3680,438,c54d32e,2011-09-07 18:04:14,Fixing bug in writing zero-length vectors in XDA,1
3680,438,c54d32e,2011-09-07 18:04:14,Fixing bug in writing zero-length vectors in XDA,0
3681,439,228b367,2011-09-07 19:18:28,Fixing test for HYPRE in Petsc 3.0 for environments with $PETSC_ARCH set,1
