,hash,message,buggy
7304,bf3b161,Merge branch 'master' into meshfree_interp,0
7305,58f4a56,Merge pull request #14 from dknez/master,0
7306,fbb4d17,Merge branch 'master' into meshfree_interp,0
7307,f3b245a,Undoing change to compiler.m4 and libmesh_optional_packages.m4,0
7308,f7aebc7,Minor cleanup of m4 files  mainly removing commented calls to AC_CHECK_FILE.,0
7309,efd625b,Removing AC_CHECK_FILE from slepc.m4,0
7310,4b97864,Remove AC_CHECK_FILE commands from tecplot.m4  replace with calls to AC_CHECK_HEADER where appropriate.,0
7311,65936f1,Merge pull request #17 from jwpeterson/slepc_check_header,0
7312,e0ff624,Merge pull request #18 from jwpeterson/tecplot_check_header,0
7313,a57b047,pass distcheck,0
7314,be55288,Merge branch 'master' into meshfree_interp,0
7315,0a76c4f,Removing AC_CHECK_FILE from trilinos.m4.,0
7316,00504b0,Bootstrapped after recent m4 file changes.,0
7317,1e23768,demo a MeshlessInterpolationFunction in miscellaneous_ex8.C,0
7318,9aba7b0,Implemented attachable DifferentiableQoI capability in FEMSystem. Updated adjoints_ex2 to test capability.,0
7319,7e76c1f,Missed a couple bad-regexp failures when I was testing the assert_ changes without SLEPc...,0
7320,4.317e+48,Additional libmesh_ assertion and error macros:,0
7321,9119fad,systems_of_equations_ex5: update comment,0
7322,6.799e+26,Give more diagnostic info when a dynamic_cast fails,0
7323,1d0128d,"Avoid ""unused variables"" warnings in non-debug modes",0
7324,c105c85,Add a Make target for building annotated assembly files from src files.  This is somewhat useful for optimization purposes.,0
7325,c1fde1d,Give default empty implementations for FunctionBase::init and ::clear,0
7326,0cef619,Avoid warnings in the LIBMESH_DIM==1 case,0
7327,17b7013,FunctionBase::clone ought to be const,0
7328,80bdd69,A DirichletBoundary can take a const functor now that that's cloneable.,0
7329,a2620cb,added systems_of_equations_ex4  a linear elasticity cantilever problem,0
7330,c0e6708,Skip the 2D cantilever in 1D-only builds,0
7331,b97592c,rbOOmit examples: changed equations_systems.xda to equations_systems.dat  since it's not xda format...,0
7332,19edfd3,We should be more flexible about when time_evolving() can be called,0
7333,2a7291c,Switching from penalty to true Dirichlet BCs gives better solver behavior,0
7334,b8aa2a1,Updating usage message,0
7335,428be14,rbOOmit change: rb_evaluation basis read/write,0
7336,59e696f,removed obsolete commented code in reduced_basis_ex2,0
7337,48ce766,set default Krylov solver to CG for linear elasticity example (via the Makefile commandline)  since CG is much faster than GMRES for this symmetric PDE,0
7338,b9883ea,Added reduced_basis_ex5  an RB version of systems_of_equation_ex4,0
7339,ca74f9b,Use AC_CHECK_HEADER instead of AC_CHECK_FILE where appropriate  or we can't configure with a cross-compiler.,0
7340,152910.0,Built configure with updated m4 files,0
7341,ac4fc9e,Temporarily reverting m4 changes  AC_CHECK_HEADER is going to need some more set up.,0
7342,5bcd220,We don't need a libmesh_config.h dependency here  all our source files only include gzstream if configured to anyway,0
7343,cc36fb8,Cross-compilation-compatible configure (say that five times fast)  take two.,0
7344,5826117.0,These reduced_basis examples are segfaulting with Trilinos and Laspack.  Need to look into that...,0
7345,81c1b66,Don't bother logging unless we're actually doing something,0
7346,78ffcd9,reduced_basis_ex5: increased Greedy stopping tolerance,0
7347,ae2915e,rbOOmit change: added zero_constrained_dofs_on_vector,0
7348,e5fef98,rbOOmit change: Use DirichletBoundary to impose dirichlet boundary conditions. Also made the corresponding changes in the RB examples.,0
7349,a2fbc80,,0
7350,bc24818,Forward declarations  partial template specializations for fpaux.hh  from the right file this time.,0
7351,06d297b,Modified introduction_ex4 to use DirichletBoundary instead of a penalty approach,0
7352,25d9c97,Modified introduction_ex5 to use DirichletBoundary instead of a penalty approach,0
7353,47b8a7b,clang is like icpc: it claims to be a recent gcc version  but it doesn't understand all the gcc pragmas.  Liars.,0
7354,fcfbdd2,Don't rely on implicitly casting false to NULL,0
7355,a12f5c2,Pass partitioner to TBB when provided,0
7356,214a667,Use a named object here  we don't want a temp to be destroyed too early.,0
7357,1cbacca,Add newline at eof,0
7358,7c2c856,Make sure even templated functions are declared before use.,0
7359,19076d9,Handle dependencies of files with .cc extensions,0
7360,bef8097,clang doesn't understand -MG.  Other compilers might not even grok -MM.  Best to just use our perl script for dependency generation.,0
7361,38f45c0,Reverting r5381 - commited wrong copy of file...,0
7362,d113b91,clang++ appears to be extra picky about how this namespace gets used  possibly a problem when trying to do precompiled headers?,0
7363,4627636.0,More prompt mesh status output during refinement,0
7364,f0e6c28,This #define gets set in the Makefile,0
7365,3777981.0,clang++ warns when a friend declaration or forward declaration of struct refers to a class or vice-versa.,0
7366,2ef3899,"clang likes forward and friend declarations of structs to use the ""struct"" keyword",0
7367,fe14cf8,Added newlines to ends of files,0
7368,456e4de,do not initialize an object with a null pointer,0
7369,50c2cb4,watch out for ambiguous time,0
7370,f6b0c2e,standalone headers,0
7371,5500806.0,Let clang ignore warnings on 3rd party files,0
7372,1dcb827,Add end-of-file newlines to stop clang's warnings,0
7373,309afad,Write element truth table to exodus to improve performance,0
7374,67019bb,,0
7375,1b605eb,added systems_of_equations_ex5: linear elasticity with a constraint,0
7376,f6d58a4,systems_of_equations_ex5: update comment,0
7377,5a6c131,"Add legacy ""using namespace"" configure option  defaulting to on.",0
7378,6a2ac69,Intel compilers can come with tbb support built-in  in which case no additional include paths are necessary.  Let's try and make sure it's enabled in that case unless the user deliberately disables it.,0
7379,8e45ffd,Misc ex7 won't work with ParallelMesh until periodic boundaries do.,0
7380,3208db1,Let's use C++ functions to copy strings  not strcpy.,0
7381,b5c27fa,Enforce unofficial libmesh coding guideline for spacing between function bodies.,0
7382,8ad6b69,"Copy ""make doc"" example output to screen too",0
7383,a3bb106,Merging some m4 changes from automake branch.  This passes initial tests  time to let buildbot pick it up and play.,0
7384,4222abf,Set top_srcdir for compatibility with automake-oriented macro definitions,0
7385,9fa7509,added new init function to PetscMatrix  based on a vector n_nz and n_oz. Also  added get_eigenvalue to EigenSolver which (unlike get_eigenpair) does not retrieve the eigenvector.,0
7386,c1196fd,more automake masquerading,0
7387,21978b6,Get typo fix propagated from sfc.m4 to configure,0
7388,9fc4c9f,"G++ is getting more strict - we can't use ""NULL"" without including cstddef",0
7389,a6bd4e8,Remove now-redundant AC_ARG_ENABLE calls and conditional blocks,0
7390,1a81cf3,rbOOmit change: added get_rb_theta_expansion() to RBEvaluation,0
7391,ceff70a,no optimizer on cygwin,0
7392,b6ff9b5,Adding more cstddef includes to headers that use NULL,0
7393,88260ca,grammar_data.cc is a generated file  so we should probably delete it during 'make clean'.,0
7394,4ff012f,Ignore generated files.,0
7395,29b3529,Regenerate configure to pull in Ben's fparser.m4 change,0
7396,91d0b27,Added DofMap::remove_dirichlet_boundary(),0
7397,cf62a79,Two tweaks so that Elem::print_info() will work on Side proxy objects as well.,0
7398,c809136,Don't leak sout,1
7399,0f742f2,Adding static_analysis make target,0
7400,3c045bc,Adding another static_analysis tool - Google's cpplint.py  with support for .C extensions tacked on in the source code and some warnings disabled via the command line.,0
7401,727fe0a,Don't echo commands in fparser's .dep target.,0
7402,afac74a,Some initial cleanup according to suggestions from cpplint.py,0
7403,9364dfe,Users who want a carriage return after printing a TypeVector (or Point  etc) can print one themselves  users who don't want a carriage return should be able to omit it.,0
7404,22896bb,Add a BinaryTree - PointLocator wasn't working with --enable-1D-only before,0
7405,7b7ff1b,Set svn:ignore,0
7406,d938bc9,Disable misc ex7 on non-PETSc builds  and for dim > LIBMESH_DIM,0
7407,3546930.0,Updated svn:ignore,0
7408,0d783cd,Re-bootstrapped configure with new tbb.m4 changes,0
7409,c228253,The user might want max_nonlinear_iteration=0 for testing purposes,0
7410,bbee5ba,TBB requires libpthread  and in case nothing else brings it in  we need to.,0
7411,0f07ddc,Make FE order and family configurable  but default to previous (cheap) values,0
7412,4e4378a,Ignoring example data files.,0
7413,9b11624,Make grepping through petscconf safer  hopefully.,0
7414,44b9cc7,Regenerate configure with the latest petsc/trilinos changes,0
7415,412a5d1,AC_CHECK_HEADER can't be nested without disabling its cache  so let's do the two calls in an if/else pattern instead.,0
7416,7b39ae1,Adding a FIXME note to a bad algorithm I just noticed,0
7417,d2362ca,Example docs hadn't been updated since the categorization...,0
7418,37ac93a,Updating (at least partially...) headers in example comments,0
7419,01ec522,Added FEMContext::{fixed_ }point_{gradient hessian} methods,0
7420,4faa811,libmesh_example_assert only works in main(),0
7421,d37a2ff,run examples to completion,0
7422,a90d2ad,words,0
7423,122d833,MatSetOption only took two arguments in PETSc 2.x.,0
7424,36e489c,Adding example from Dmitry Karpeev which makes use of the new PetscDMNonlinearSolver.,0
7425,8748225.0,rbOOmit change: Changed the API to reduce the number of raw pointers. Use getters/setters instead.,0
7426,8f1de05,Use .e for exodus output for consistency with other examples,0
7427,4056c30,Adding on_reference_elem(NODEELEM) implementation avoids making a debug-mode assertion overzealous,0
7428,d2f8fa7,Checked and answered a question in comment  saving answer there for future reminders.,0
7429,5de3ab9,Clean exists in --disable-second and --disable-periodic cases,0
7430,7ed41f6,This isn't the only problem this example has in 1D/2D  but it's a start,0
7431,b798236,A few more specializations for users.  This also prevents linker errors in misc ex7 in the single and triple precision modes.,0
7432,fadd01d,print_*_constraints now explicitly prints only local constraints  rather than printing only semilocal constraints and then not telling you.,0
7433,5d19c1a,No  *really* make sure that a ParallelMesh cached n_partitions() is correct.,0
7434,86a8821,Don't unnecessarily close() PetscDiffSolver::solve() inputs - this could actually throw away preallocation information for an unassembled jacobian.,0
7435,613dfac,Adding 0.7.3 changes,0
7436,b7971f2,Removing atavistic code - this bit of coarsening got refactored into FEBase long ago.,0
7437,88c8c83,Added missing CHKERRABORT,0
7438,a468794,Commenting out unused variables,0
7439,053e5cf,We should be able to ostream<<Elem,0
7440,4080c88,Make debugging code more useful when not in debuggers  disable it when running with NDEBUG  and avoid compiler warnings at the same time.,0
7441,f7b195a,Template FunctionBase (and subclasses as appropriate) around Output type,0
7442,19589f5,Add WrappedFunction to allow old-style libMesh pointer-to-function arguments to be handed to routines expecting FunctionBase functor arguments,0
7443,40f2cd1,System::project_* now accepts FunctionBase functors as a (preferred) alternative to pointers-to-functions,0
7444,3a28f8c,Rename single-component-returning FunctionBase method - there was no good reason for this much overloading and it was leading to warnings and potential errors.,0
7445,7b3e6b0,Avoid unused variable warnings.,0
7446,e674357,Add FunctionBase::clone() and subclass implementations,0
7447,511f9b7,Move TBB functor classes into system_projection.C  we never needed these to be nested classes or taking up header space.  Switch to per-thread-cloned functors.,0
7448,8f1eda9,Add functor-based options for ExactSolution,0
7449,e309fea,Don't leak memory if the user calls attach_exact_*(functors) multiple times.,0
7450,57d1e0a,Most FunctionBase subclasses are fully initialized from construction time.,0
7451,b9d2ceb,Make sure functors are properly init()ed before use.,0
7452,883cfb9,Make sure we've init()ed functors properly,0
7453,1f18e36,rbOOmit change: avoid calling read_header in RBEvaluation  since this crashes when n_vars > 0. Instead  we should initialize an EquationSystems object using EquationSystems::read()  and before calling RBEvaluation::read_in_basis_functions(). Also made corresponding changes to the reduced_basis examples.,0
7454,2548963.0,Add ifdef's around Eigensystem.,0
7455,2380929.0,Adding interfaces to get/set the current nonlinear iteration number in NonlinearSolver.,0
7456,a767fbf,Explicitly include wrapped_function.h dependencies,0
7457,90cf0ff,Add functor options to ExactErrorEstimator,0
7458,76ab863,Reset current nonlinear iteration count in clear().,0
7459,4512bb8,Adding an Optimize call couldn't hurt.  Unless broken optimization starts hurting people.  Which it almost certainly will.,0
7460,e8024c1,Pass $(fp_CXXFLAGS) down to the building of utility files.,0
7461,7e15406,set the initial time regardless of log_events status,0
7462,e1fc6ee,object-based send list and sparsity pattern user interaction,0
7463,b872afd,Moved mesh_function.C from src/numerics to src/mesh to be consistent with the header file.,0
7464,dc2b63c,"Let's not rebuild fp_opcode_add.inc before every single ""make clean""...",0
7465,855770a,Added LGPL stuff to files in src/apps.,0
7466,93ae8d7,Removed SVN keywords from all C/h files.,0
